date,nav
2014-05-26,21.5244
2014-05-27,21.5816
2014-05-28,21.5662
2014-05-29,21.443
2014-05-30,21.5867
2014-06-02,21.9387
2014-06-03,22.1067
2014-06-04,22.2
2014-06-05,22.3183
2014-06-06,22.532
2014-06-09,22.7465
2014-06-10,22.9365
2014-06-11,22.7528
2014-06-12,22.9122
2014-06-13,22.6572
2014-06-16,22.6519
2014-06-17,22.962
2014-06-18,22.9573
2014-06-19,22.8413
2014-06-20,22.712
2014-06-23,22.735
2014-06-24,22.868
2014-06-25,22.8644
2014-06-26,22.8592
2014-06-27,23.056
2014-06-30,23.4051
2014-07-01,23.6544
2014-07-02,24.016
2014-07-03,24.1979
2014-07-04,24.2967
2014-07-07,24.275
2014-07-08,23.7186
2014-07-09,23.4313
2014-07-10,23.5146
2014-07-11,23.2346
2014-07-14,23.2051
2014-07-15,23.6
2014-07-16,23.901
2014-07-17,24.2263
2014-07-18,24.2664
2014-07-21,24.3276
2014-07-22,24.4144
2014-07-23,24.3382
2014-07-24,24.3907
2014-07-25,24.4078
2014-07-28,24.379
2014-07-30,24.4922
2014-07-31,24.3442
2014-08-01,23.9306
2014-08-04,24.1119
2014-08-05,24.3007
2014-08-06,24.2479
2014-08-07,24.1782
2014-08-08,23.8891
2014-08-11,24.0808
2014-08-12,24.3387
2014-08-13,24.3864
2014-08-14,24.5198
2014-08-18,24.7553
2014-08-19,25.0309
2014-08-20,25.1107
2014-08-21,25.2649
2014-08-22,25.3697
2014-08-25,25.5033
2014-08-26,25.4898
2014-08-27,25.6423
2014-08-28,25.6427
2014-09-01,25.8567
2014-09-02,26.1127
2014-09-03,26.2996
2014-09-04,26.3266
2014-09-05,26.3654
2014-09-08,26.6756
2014-09-09,26.7198
2014-09-10,26.6955
2014-09-11,26.9513
2014-09-12,27.0259
2014-09-15,26.9339
2014-09-16,26.2875
2014-09-17,26.304
2014-09-18,26.7414
2014-09-19,26.9457
2014-09-22,26.8572
2014-09-23,26.4886
2014-09-24,26.3201
2014-09-25,26.0441
2014-09-26,26.1973
2014-09-29,26.3527
2014-09-30,26.5027
2014-10-01,26.4262
2014-10-07,26.1357
2014-10-08,26.0109
2014-10-09,26.3647
2014-10-10,25.9356
2014-10-13,26.1395
2014-10-14,26.0296
2014-10-16,25.544
2014-10-17,25.5407
2014-10-20,25.9058
2014-10-21,26.2067
2014-10-22,26.5601
2014-10-27,26.8094
2014-10-28,26.971
2014-10-29,27.0544
2014-10-30,27.2917
2014-10-31,27.7075
2014-11-03,27.7722
2014-11-05,27.8847
2014-11-07,28.0049
2014-11-10,28.0042
2014-11-11,28.2391
2014-11-12,28.3193
2014-11-13,28.3492
2014-11-14,28.4932
2014-11-17,28.6139
2014-11-18,28.71
2014-11-19,28.7373
2014-11-20,28.8198
2014-11-21,28.9801
2014-11-24,29.0243
2014-11-25,28.7035
2014-11-26,28.7161
2014-11-27,28.7032
2014-11-28,29.0311
2014-12-01,28.983
2014-12-02,29.0315
2014-12-03,29.2435
2014-12-04,29.3911
2014-12-05,29.3389
2014-12-08,29.1879
2014-12-09,28.8865
2014-12-10,28.8866
2014-12-11,28.9082
2014-12-12,28.6958
2014-12-15,28.6602
2014-12-16,28.1571
2014-12-17,27.9985
2014-12-18,28.6529
2014-12-19,28.794
2014-12-22,29.0177
2014-12-23,28.9268
2014-12-24,28.7047
2014-12-26,28.8359
2014-12-29,29.0845
2014-12-30,29.1987
2014-12-31,29.4276
2015-01-01,29.5761
2015-01-02,29.9872
2015-01-05,29.9841
2015-01-06,29.2677
2015-01-07,29.2748
2015-01-08,29.7028
2015-01-09,29.8206
2015-01-12,30.0342
2015-01-13,30.0581
2015-01-14,30.1817
2015-01-15,30.6178
2015-01-16,30.8147
2015-01-19,30.9549
2015-01-20,31.0859
2015-01-21,31.1253
2015-01-22,31.1537
2015-01-23,31.2909
2015-01-27,31.7096
2015-01-28,31.6708
2015-01-29,31.5677
2015-01-30,31.2553
2015-02-02,31.3209
2015-02-03,31.1223
2015-02-04,30.8819
2015-02-05,30.8805
2015-02-06,30.5713
2015-02-09,30.2365
2015-02-10,30.3335
2015-02-11,30.7771
2015-02-12,31.1078
2015-02-13,31.418
2015-02-16,31.4458
2015-02-18,31.8978
2015-02-19,31.9522
2015-02-20,31.7886
2015-02-23,31.6449
2015-02-24,31.6726
2015-02-25,31.5283
2015-02-26,31.1419
2015-02-27,31.61
2015-03-02,32.332
2015-03-03,32.7511
2015-03-04,32.6889
2015-03-05,33.0907
2015-03-09,32.6533
2015-03-10,32.4392
2015-03-11,32.4226
2015-03-12,32.6953
2015-03-13,32.3025
2015-03-16,32.2082
2015-03-17,32.5896
2015-03-18,32.5553
2015-03-19,32.4866
2015-03-20,32.3691
2015-03-23,32.2228
2015-03-24,32.1688
2015-03-25,31.8863
2015-03-26,31.3885
2015-03-27,31.4144
2015-03-30,31.906
2015-03-31,31.9463
2015-04-01,32.3301
2015-04-06,32.6869
2015-04-07,32.6857
2015-04-08,32.9273
2015-04-09,33.1982
2015-04-10,33.136
2015-04-13,33.2823
2015-04-15,33.0515
2015-04-16,32.8264
2015-04-17,32.3058
2015-04-20,31.8738
2015-04-21,31.5093
2015-04-22,31.5142
2015-04-23,31.4737
2015-04-24,30.8648
2015-04-27,30.3803
2015-04-28,30.6372
2015-04-29,30.829
2015-04-30,30.8966
2015-05-04,31.2359
2015-05-05,31.3228
2015-05-06,30.494
2015-05-07,30.1706
2015-05-08,30.7078
2015-05-11,31.2258
2015-05-12,30.732
2015-05-13,31.1284
2015-05-14,31.1969
2015-05-15,31.4703
2015-05-18,31.7115
2015-05-19,31.6987
2015-05-20,31.865
2015-05-21,31.9179
2015-05-22,32.0902
2015-05-25,31.9221
2015-05-26,31.7168
2015-05-27,31.4793
2015-05-28,31.3662
2015-05-29,31.8416
2015-06-01,31.6586
2015-06-02,31.1166
2015-06-03,30.7576
2015-06-04,30.815
2015-06-05,30.7798
2015-06-08,30.4278
2015-06-09,30.29
2015-06-10,30.6897
2015-06-11,30.2249
2015-06-12,30.0924
2015-06-15,30.2065
2015-06-16,30.2884
2015-06-17,30.5807
2015-06-18,31.0028
2015-06-19,31.1488
2015-06-22,31.5446
2015-06-23,31.6685
2015-06-24,31.6101
2015-06-25,31.7998
2015-06-26,31.7973
2015-06-29,31.4268
2015-06-30,31.6504
2015-07-01,31.9387
2015-07-02,32.0166
2015-07-03,32.0196
2015-07-06,32.1055
2015-07-07,32.1924
2015-07-08,31.7819
2015-07-09,31.6663
2015-07-10,31.8118
2015-07-13,32.1829
2015-07-14,32.1318
2015-07-15,32.3862
2015-07-16,32.751
2015-07-17,32.7746
2015-07-20,32.8068
2015-07-21,32.3062
2015-07-22,32.4932
2015-07-23,32.3357
2015-07-24,32.3235
2015-07-27,31.928
2015-07-28,31.9281
2015-07-29,32.2103
2015-07-30,32.3404
2015-07-31,32.467
2015-08-03,32.4681
2015-08-04,32.8123
2015-08-05,33.2522
2015-08-06,33.3743
2015-08-07,33.4199
2015-08-10,33.3264
2015-08-11,33.2314
2015-08-12,32.8422
2015-08-13,32.8864
2015-08-14,33.5072
2015-08-17,33.5512
2015-08-18,33.646
2015-08-19,33.9152
2015-08-20,33.4963
2015-08-21,33.2579
2015-08-24,31.2214
2015-08-25,31.3289
2015-08-26,31.0287
2015-08-27,31.8271
2015-08-28,31.8836
2015-08-31,31.7904
2015-09-01,31.1741
2015-09-02,31.1915
2015-09-03,31.5328
2015-09-04,30.918
2015-09-07,30.5063
2015-09-08,30.6846
2015-09-09,31.1632
2015-09-10,31.1556
2015-09-11,31.1477
2015-09-14,31.3515
2015-09-15,31.2733
2015-09-16,31.3223
2015-09-18,31.7732
2015-09-21,31.8538
2015-09-22,31.3324
2015-09-23,31.4679
2015-09-24,31.6422
2015-09-28,31.4118
2015-09-29,31.5043
2015-09-30,31.6634
2015-10-01,31.6707
2015-10-05,32.0854
2015-10-06,32.0778
2015-10-07,32.1395
2015-10-08,32.0108
2015-10-09,32.0619
2015-10-12,32.0015
2015-10-13,31.9182
2015-10-14,31.9508
2015-10-15,32.018
2015-10-16,32.1644
2015-10-19,32.2097
2015-10-20,32.394
2015-10-21,32.2841
2015-10-23,32.3006
2015-10-26,32.197
2015-10-27,32.2086
2015-10-28,32.1179
2015-10-29,31.9364
2015-10-30,32.0137
2015-11-02,31.8613
2015-11-03,31.877
2015-11-04,31.7151
2015-11-05,31.2215
2015-11-06,31.0676
2015-11-09,30.9535
2015-11-10,30.5802
2015-11-13,30.5901
2015-11-16,30.5676
2015-11-17,30.7813
2015-11-18,30.6824
2015-11-19,31.1586
2015-11-20,31.2654
2015-11-23,31.1561
2015-11-24,31.0188
2015-11-26,31.0137
2015-11-27,31.2358
2015-11-30,31.1953
2015-12-01,31.2789
2015-12-02,31.1498
2015-12-03,30.986
2015-12-04,30.7805
2015-12-07,30.8644
2015-12-08,30.6797
2015-12-09,30.3766
2015-12-10,30.5499
2015-12-11,30.2825
2015-12-14,30.4039
2015-12-15,30.6459
2015-12-16,30.8023
2015-12-17,31.265
2015-12-18,31.0875
2015-12-21,31.0622
2015-12-22,31.0584
2015-12-23,31.2991
2015-12-24,31.3257
2015-12-28,31.523
2015-12-29,31.6454
2015-12-30,31.5605
2015-12-31,31.7424
2016-01-01,31.9147
2016-01-04,31.4808
2016-01-05,31.4237
2016-01-06,31.4329
2016-01-07,30.9356
2016-01-08,31.11
2016-01-11,30.8995
2016-01-12,30.6696
2016-01-13,30.6532
2016-01-14,30.4179
2016-01-15,30.0061
2016-01-18,29.358
2016-01-19,29.6193
2016-01-20,29.3219
2016-01-21,29.2132
2016-01-22,29.7542
2016-01-25,29.9893
2016-01-27,30.1079
2016-01-28,29.9832
2016-01-29,30.6268
2016-02-01,30.6624
2016-02-02,30.2285
2016-02-03,29.9633
2016-02-04,30.15
2016-02-05,30.5141
2016-02-08,30.2905
2016-02-09,29.8739
2016-02-10,29.6319
2016-02-11,28.6778
2016-02-12,28.5467
2016-02-15,29.0124
2016-02-16,28.5158
2016-02-17,28.6926
2016-02-18,28.8928
2016-02-19,28.8974
2016-02-22,29.0003
2016-02-23,28.6382
2016-02-24,28.2435
2016-02-25,28.0521
2016-02-26,28.0774
2016-02-29,28.1303
2016-03-01,28.7737
2016-03-02,29.2089
2016-03-03,29.5679
2016-03-04,29.5697
2016-03-08,29.5397
2016-03-09,29.5713
2016-03-10,29.5812
2016-03-11,29.6476
2016-03-14,29.7399
2016-03-15,29.3713
2016-03-16,29.3725
2016-03-17,29.4553
2016-03-18,29.6795
2016-03-21,30.1955
2016-03-22,30.256
2016-03-23,30.2639
2016-03-28,29.9016
2016-03-29,29.858
2016-03-30,30.2039
2016-03-31,30.3426
2016-04-01,30.3141
2016-04-04,30.3538
2016-04-05,29.9676
2016-04-06,30.0595
2016-04-07,29.8722
2016-04-08,29.9438
2016-04-11,30.2098
2016-04-12,30.4671
2016-04-13,30.947
2016-04-18,31.1123
2016-04-20,31.1638
2016-04-21,31.058
2016-04-22,30.9638
2016-04-25,30.7373
2016-04-26,31.1508
2016-04-27,31.2075
2016-04-28,30.8209
2016-04-29,30.9525
2016-05-02,30.9972
2016-05-03,30.7931
2016-05-04,30.6917
2016-05-05,30.8117
2016-05-06,30.7528
2016-05-09,31.123
2016-05-10,31.219
2016-05-11,31.2078
2016-05-12,31.3966
2016-05-13,31.161
2016-05-16,31.3438
2016-05-17,31.4794
2016-05-18,31.3772
2016-05-19,31.0627
2016-05-20,31.0005
2016-05-23,30.9309
2016-05-24,30.7811
2016-05-25,31.3403
2016-05-26,31.8498
2016-05-27,32.2214
2016-05-30,32.3577
2016-05-31,32.2497
2016-06-01,32.4008
2016-06-02,32.4416
2016-06-03,32.354
2016-06-06,32.3609
2016-06-07,32.5025
2016-06-08,32.5067
2016-06-09,32.3337
2016-06-10,32.2419
2016-06-13,32.0592
2016-06-14,32.1206
2016-06-15,32.3829
2016-06-16,32.2203
2016-06-17,32.2788
2016-06-20,32.419
2016-06-21,32.4078
2016-06-22,32.3207
2016-06-23,32.4123
2016-06-24,31.8532
2016-06-27,32.0321
2016-06-28,32.2537
2016-06-29,32.5781
2016-06-30,32.8316
2016-07-01,32.8312
2016-07-04,32.927
2016-07-05,32.8067
2016-07-07,32.7902
2016-07-08,32.7291
2016-07-11,33.1952
2016-07-12,33.343
2016-07-13,33.3
2016-07-14,33.4704
2016-07-15,33.5625
2016-07-18,33.468
2016-07-19,33.4857
2016-07-20,33.7924
2016-07-21,33.6839
2016-07-22,33.8753
2016-07-25,34.2216
2016-07-26,34.0496
2016-07-27,34.2683
2016-07-28,34.7497
2016-07-29,34.7703
2016-08-01,34.7983
2016-08-02,34.7268
2016-08-03,34.2669
2016-08-04,34.3186
2016-08-05,34.6599
2016-08-08,34.8229
2016-08-09,34.7366
2016-08-10,34.2988
2016-08-11,34.3164
2016-08-12,34.4515
2016-08-16,34.3404
2016-08-17,34.3508
2016-08-18,34.4924
2016-08-19,34.4209
2016-08-22,34.2859
2016-08-23,34.3065
2016-08-24,34.4618
2016-08-25,34.3744
2016-08-26,34.3923
2016-08-29,34.3049
2016-08-30,34.726
2016-08-31,34.8669
2016-09-01,34.8799
2016-09-02,34.9656
2016-09-06,35.2977
2016-09-07,35.1675
2016-09-08,35.3805
2016-09-09,35.1591
2016-09-12,34.5872
2016-09-14,34.5255
2016-09-15,34.6304
2016-09-16,34.8283
2016-09-19,34.7558
2016-09-20,34.6832
2016-09-21,34.6859
2016-09-22,35.0227
2016-09-23,34.9991
2016-09-26,34.7529
2016-09-27,34.7497
2016-09-28,34.8625
2016-09-29,34.3278
2016-09-30,34.5758
2016-10-03,35.2722
2016-10-04,35.3535
2016-10-05,35.3256
2016-10-06,35.2964
2016-10-07,35.1869
2016-10-10,35.1907
2016-10-13,34.7014
2016-10-14,34.7682
2016-10-17,34.3414
2016-10-18,34.8396
2016-10-19,34.7616
2016-10-20,34.8173
2016-10-21,35.0213
2016-10-24,35.0094
2016-10-25,35.0645
2016-10-26,35.19
2016-10-27,35.1056
2016-10-28,35.2742
2016-11-01,35.3692
2016-11-02,34.8763
2016-11-03,34.6874
2016-11-04,34.1118
2016-11-07,34.1912
2016-11-08,34.1794
2016-11-09,33.7079
2016-11-10,33.9122
2016-11-11,33.0425
2016-11-15,31.9294
2016-11-16,32.0917
2016-11-17,31.9725
2016-11-18,32.0324
2016-11-21,31.465
2016-11-22,31.7987
2016-11-23,31.8969
2016-11-24,31.6558
2016-11-25,32.2696
2016-11-28,32.2954
2016-11-29,32.3852
2016-11-30,32.7938
2016-12-01,32.6471
2016-12-02,32.1706
2016-12-05,32.2203
2016-12-06,32.2736
2016-12-07,32.0904
2016-12-08,32.6371
2016-12-09,32.5093
2016-12-12,32.25
2016-12-13,32.3619
2016-12-14,32.1576
2016-12-15,32.0776
2016-12-16,32.0919
2016-12-19,31.8054
2016-12-20,31.6173
2016-12-21,31.5778
2016-12-22,31.2633
2016-12-23,31.1878
2016-12-26,30.8257
2016-12-27,31.1393
2016-12-28,31.384
2016-12-29,31.7307
2016-12-30,31.8709
2017-01-02,31.9456
2017-01-03,31.9537
2017-01-04,31.8272
2017-01-05,32.0326
2017-01-06,32.0693
2017-01-09,31.9912
2017-01-10,32.1411
2017-01-11,32.4137
2017-01-12,32.4691
2017-01-13,32.4258
2017-01-16,32.4397
2017-01-17,32.4342
2017-01-18,32.6117
2017-01-19,32.6848
2017-01-20,32.4128
2017-01-23,32.5012
2017-01-24,32.9095
2017-01-25,33.4747
2017-01-27,33.6921
2017-01-30,33.6873
2017-01-31,33.4018
2017-02-01,33.9805
2017-02-02,33.9741
2017-02-03,34.0524
2017-02-06,34.2516
2017-02-07,34.2879
2017-02-08,34.2462
2017-02-09,34.1633
2017-02-10,34.2666
2017-02-13,34.3026
2017-02-14,34.2981
2017-02-15,33.9591
2017-02-16,34.3374
2017-02-17,34.5605
2017-02-20,34.7032
2017-02-21,34.7434
2017-02-22,34.5787
2017-02-23,34.5983
2017-02-27,34.478
2017-02-28,34.53
2017-03-01,34.7051
2017-03-02,34.4318
2017-03-03,34.2938
2017-03-06,34.4305
2017-03-07,34.3356
2017-03-08,34.4506
2017-03-09,34.5838
2017-03-10,34.6742
2017-03-14,35.2493
2017-03-15,35.4595
2017-03-16,35.751
2017-03-17,35.8451
2017-03-20,35.9269
2017-03-21,35.8909
2017-03-22,35.7299
2017-03-23,35.9047
2017-03-24,36.0363
2017-03-27,35.9497
2017-03-28,36.0397
2017-03-29,36.1291
2017-03-30,36.3577
2017-03-31,36.2991
2017-04-03,36.5586
2017-04-05,36.7997
2017-04-06,36.7785
2017-04-07,36.6454
2017-04-10,36.6778
2017-04-11,36.9007
2017-04-12,36.8213
2017-04-13,36.6936
2017-04-17,36.5094
2017-04-18,36.4412
2017-04-19,36.489
2017-04-20,36.8038
2017-04-21,36.7325
2017-04-24,37.1764
2017-04-25,37.3847
2017-04-26,37.4489
2017-04-27,37.4758
2017-04-28,37.4136
2017-05-02,37.5727
2017-05-03,37.5841
2017-05-04,37.7064
2017-05-05,37.5239
2017-05-08,37.6089
2017-05-09,37.7357
2017-05-10,38.1331
2017-05-11,38.1868
2017-05-12,38.0429
2017-05-15,38.2789
2017-05-16,38.4042
2017-05-17,38.1886
2017-05-18,37.7636
2017-05-19,37.4612
2017-05-22,37.2391
2017-05-23,36.9611
2017-05-24,36.8408
2017-05-25,37.4522
2017-05-26,37.9005
2017-05-29,37.7726
2017-05-30,37.7915
2017-05-31,38.0466
2017-06-01,38.1456
2017-06-02,38.4372
2017-06-05,38.5761
2017-06-06,38.5089
2017-06-07,38.7054
2017-06-08,38.8185
2017-06-09,39.0801
2017-06-12,39.0069
2017-06-13,39.0799
2017-06-14,39.1042
2017-06-15,39.0056
2017-06-16,39.0665
2017-06-19,39.2961
2017-06-20,39.152
2017-06-21,39.1056
2017-06-22,39.1303
2017-06-23,38.8132
2017-06-27,38.4889
2017-06-28,38.4284
2017-06-29,38.402
2017-06-30,38.5957
2017-07-03,38.7437
2017-07-04,38.7575
2017-07-05,38.8788
2017-07-06,39.0762
2017-07-07,38.9992
2017-07-10,39.3134
2017-07-11,39.2034
2017-07-12,39.3091
2017-07-13,39.5849
2017-07-14,39.5038
2017-07-17,39.644
2017-07-18,39.528
2017-07-19,39.8442
2017-07-20,39.7729
2017-07-21,39.9436
2017-07-24,40.0444
2017-07-25,40.0758
2017-07-26,40.1413
2017-07-27,40.3421
2017-07-28,40.5241
2017-07-31,40.7545
2017-08-01,40.8371
2017-08-02,40.7686
2017-08-03,40.4307
2017-08-04,40.6241
2017-08-07,40.9032
2017-08-08,40.615
2017-08-09,40.0602
2017-08-10,39.3885
2017-08-11,39.3275
2017-08-14,39.7254
2017-08-16,40.1679
2017-08-17,40.0426
2017-08-18,39.9352
2017-08-21,39.7426
2017-08-22,39.7218
2017-08-23,39.9841
2017-08-24,40.0803
2017-08-28,40.4418
2017-08-29,39.9721
2017-08-30,40.3433
2017-08-31,40.4839
2017-09-01,40.7117
2017-09-04,40.5261
2017-09-05,40.7617
2017-09-06,40.8249
2017-09-07,41.2746
2017-09-08,41.3939
2017-09-11,41.713
2017-09-12,42.0057
2017-09-13,41.8537
2017-09-14,41.8746
2017-09-15,41.9728
2017-09-18,42.2254
2017-09-19,42.2549
2017-09-20,42.1747
2017-09-21,42.1447
2017-09-22,41.5579
2017-09-25,41.0216
2017-09-26,41.1104
2017-09-27,40.4635
2017-09-28,40.659
2017-09-29,40.9177
2017-10-03,41.0754
2017-10-04,41.2008
2017-10-05,41.1997
2017-10-06,41.4115
2017-10-09,41.4651
2017-10-10,41.6587
2017-10-11,41.5534
2017-10-12,41.9776
2017-10-13,42.1996
2017-10-16,42.1965
2017-10-17,42.1503
2017-10-18,42.0782
2017-10-23,41.8592
2017-10-24,41.8201
2017-10-25,41.6526
2017-10-26,41.6251
2017-10-27,41.8638
2017-10-30,42.2295
2017-10-31,42.1959
2017-11-01,42.4335
2017-11-02,42.4388
2017-11-03,42.442
2017-11-06,42.4219
2017-11-07,42.1968
2017-11-08,42.051
2017-11-09,42.2021
2017-11-10,42.1625
2017-11-13,41.9121
2017-11-14,41.7377
2017-11-15,41.469
2017-11-16,41.8798
2017-11-17,42.2027
2017-11-20,42.3849
2017-11-21,42.3903
2017-11-22,42.4111
2017-11-23,42.3461
2017-11-24,42.5955
2017-11-27,42.7038
2017-11-28,42.8953
2017-11-29,42.8964
2017-11-30,42.6016
2017-12-01,42.4195
2017-12-04,42.4191
2017-12-05,42.2472
2017-12-06,41.9862
2017-12-07,42.3686
2017-12-08,42.8027
2017-12-11,43.0751
2017-12-12,42.8721
2017-12-13,42.6097
2017-12-14,42.6119
2017-12-15,43.0731
2017-12-18,43.5965
2017-12-19,43.9035
2017-12-20,43.8332
2017-12-21,43.9254
2017-12-22,44.0927
2017-12-26,44.1143
2017-12-27,43.9602
2017-12-28,43.8786
2017-12-29,44.2977
2018-01-01,44.0453
2018-01-02,43.8511
2018-01-03,43.9237
2018-01-04,44.1072
2018-01-05,44.6544
2018-01-08,44.813
2018-01-09,44.723
2018-01-10,44.7981
2018-01-11,44.8982
2018-01-12,45.0602
2018-01-15,45.1435
2018-01-16,44.811
2018-01-17,45.0557
2018-01-18,45.2456
2018-01-19,45.9092
2018-01-22,45.7891
2018-01-23,45.644
2018-01-24,45.3295
2018-01-25,45.1246
2018-01-29,45.31
2018-01-30,44.8918
2018-01-31,44.8938
2018-02-01,44.8934
2018-02-02,43.6676
2018-02-05,43.0571
2018-02-06,42.3687
2018-02-07,42.3219
2018-02-08,42.9776
2018-02-09,42.7755
2018-02-12,43.1983
2018-02-14,43.2179
2018-02-15,43.1527
2018-02-16,42.9466
2018-02-19,42.7144
2018-02-20,42.635
2018-02-21,42.7113
2018-02-22,42.5132
2018-02-23,43.1378
2018-02-26,43.6298
2018-02-27,43.7346
2018-02-28,43.6216
2018-03-01,43.4761
2018-03-05,43.1863
2018-03-06,42.8249
2018-03-07,42.4853
2018-03-08,42.6226
2018-03-09,42.8256
2018-03-12,43.1646
2018-03-13,43.168
2018-03-14,43.1976
2018-03-15,43.2154
2018-03-16,42.5813
2018-03-19,42.1986
2018-03-20,42.2834
2018-03-21,42.4211
2018-03-22,42.2615
2018-03-23,41.881
2018-03-26,42.4293
2018-03-27,42.8956
2018-03-28,42.8589
2018-04-02,43.7299
2018-04-03,43.8922
2018-04-04,43.6392
2018-04-05,44.3133
2018-04-06,44.5188
2018-04-09,44.6744
2018-04-10,44.6607
2018-04-11,44.8579
2018-04-12,45.1019
2018-04-13,45.1852
2018-04-16,45.5742
2018-04-17,45.565
2018-04-18,45.3724
2018-04-19,45.5448
2018-04-20,45.5433
2018-04-23,45.7622
2018-04-24,45.8566
2018-04-25,45.6684
2018-04-26,45.9246
2018-04-27,45.9163
2018-04-30,46.3585
2018-05-02,46.423
2018-05-03,46.0162
2018-05-04,45.8291
2018-05-07,45.9842
2018-05-08,46.1987
2018-05-09,46.0353
2018-05-10,45.8115
2018-05-11,46.058
2018-05-14,45.8161
2018-05-15,45.8985
2018-05-16,45.8304
2018-05-17,45.8324
2018-05-18,45.5903
2018-05-21,44.96
2018-05-22,45.0447
2018-05-23,44.5882
2018-05-24,44.9205
2018-05-25,45.7053
2018-05-28,46.0973
2018-05-29,46.1664
2018-05-30,46.4314
2018-05-31,46.7453
2018-06-01,46.2936
2018-06-04,45.791
2018-06-05,45.4377
2018-06-06,46.0611
2018-06-07,46.2776
2018-06-08,46.3772
2018-06-11,46.4037
2018-06-12,46.6921
2018-06-13,46.6806
2018-06-14,46.6297
2018-06-15,46.6102
2018-06-18,46.1941
2018-06-19,45.8521
2018-06-20,46.0752
2018-06-21,45.8965
2018-06-22,46.2405
2018-06-25,46.0384
2018-06-26,46.0382
2018-06-27,45.7051
2018-06-28,45.4715
2018-06-29,45.8172
2018-07-02,45.7514
2018-07-03,46.0473
2018-07-04,46.4418
2018-07-05,46.5507
2018-07-06,46.6949
2018-07-09,46.9185
2018-07-10,47.2806
2018-07-11,47.33
2018-07-12,47.4669
2018-07-13,47.3626
2018-07-16,46.796
2018-07-17,47.1688
2018-07-18,47.2694
2018-07-19,46.9584
2018-07-20,47.4761
2018-07-23,47.8292
2018-07-24,48.131
2018-07-25,48.1091
2018-07-26,47.9672
2018-07-27,48.2232
2018-07-30,48.0705
2018-07-31,48.2668
2018-08-01,48.265
2018-08-02,47.674
2018-08-03,48.1229
2018-08-06,48.0192
2018-08-07,48.0329
2018-08-08,48.2043
2018-08-09,48.3109
2018-08-10,48.1197
2018-08-13,47.7677
2018-08-14,48.162
2018-08-16,47.8863
2018-08-17,48.1444
2018-08-20,48.3837
2018-08-21,48.6048
2018-08-23,48.761
2018-08-24,48.6583
2018-08-27,49.2514
2018-08-28,49.4611
2018-08-29,49.6369
2018-08-30,49.4987
2018-08-31,49.5414
2018-09-03,49.163
2018-09-04,48.7022
2018-09-05,48.4323
2018-09-06,48.7309
2018-09-07,48.7308
2018-09-10,47.8953
2018-09-11,47.2567
2018-09-12,47.5556
2018-09-14,48.2119
2018-09-17,47.6817
2018-09-18,47.3009
2018-09-19,46.9948
2018-09-21,46.5231
2018-09-24,45.3802
2018-09-25,45.6957
2018-09-26,45.3522
2018-09-27,44.845
2018-09-28,44.6596
2018-10-01,44.4205
2018-10-03,43.5984
2018-10-04,42.7151
2018-10-05,42.1007
2018-10-08,41.9164
2018-10-09,41.9931
2018-10-10,42.9547
2018-10-11,42.0772
2018-10-12,43.1784
2018-10-15,43.2515
2018-10-16,43.4351
2018-10-17,42.6098
2018-10-19,42.2254
2018-10-22,41.8448
2018-10-23,41.2102
2018-10-24,41.8934
2018-10-25,41.7228
2018-10-26,41.5634
2018-10-29,42.1527
2018-10-30,41.9306
2018-10-31,42.8528
2018-11-01,43.1171
2018-11-02,43.85
2018-11-05,43.81
2018-11-06,43.7198
2018-11-09,44.1023
2018-11-12,43.5524
2018-11-13,43.845
2018-11-14,43.71
2018-11-15,43.9766
2018-11-16,44.3022
2018-11-19,44.4665
2018-11-20,44.1911
2018-11-21,44.1877
2018-11-22,43.9282
2018-11-26,44.1062
2018-11-27,44.4178
2018-11-28,44.633
2018-11-29,45.1652
2018-11-30,45.5428
2018-12-03,45.5142
2018-12-04,45.4645
2018-12-05,45.0236
2018-12-06,44.4363
2018-12-07,44.813
2018-12-10,44.0545
2018-12-11,44.4437
2018-12-12,45.4228
2018-12-13,45.8382
2018-12-14,45.8628
2018-12-17,46.2157
2018-12-18,46.2921
2018-12-19,46.5653
2018-12-20,46.4699
2018-12-21,45.8127
2018-12-24,45.313
2018-12-26,45.3484
2018-12-27,45.4602
2018-12-28,45.8494
2018-12-31,45.9487
2019-01-01,46.0296
2019-01-02,45.6003
2019-01-03,45.3334
2019-01-04,45.318
2019-01-07,45.1689
2019-01-08,44.6935
2019-01-09,44.669
2019-01-10,44.7078
2019-01-11,44.451
2019-01-14,44.192
2019-01-15,44.6295
2019-01-16,44.3757
2019-01-17,44.3741
2019-01-18,44.3353
2019-01-21,44.2645
2019-01-22,44.1753
2019-01-23,44.275
2019-01-24,44.1054
2019-01-25,43.7855
2019-01-28,43.2665
2019-01-29,43.2329
2019-01-30,43.2035
2019-01-31,43.5103
2019-02-01,43.9509
2019-02-04,44.1172
2019-02-05,44.3637
2019-02-06,44.8555
2019-02-07,45.183
2019-02-08,44.8823
2019-02-11,44.5422
2019-02-12,44.3109
2019-02-13,44.2871
2019-02-14,44.069
